personId,season_year,personName,position,games_played,minutes_float,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,fg_percentage,three_pt_percentage,ft_percentage,avg_minutes,avg_points,avg_rebounds,avg_assists,avg_steals,avg_blocks,avg_turnovers,avg_fouls
948,2010-11,Marcus Camby,C,59,1540.4,117,294,0,1,43,70,182,424,606,121,40,92,62,140,277,29,0.3979591836734694,0.0,0.6142857142857143,26.10847457627119,4.694915254237288,10.271186440677965,2.0508474576271185,0.6779661016949152,1.5593220338983051,1.0508474576271187,2.3728813559322033
948,2011-12,Marcus Camby,C,59,1351.6,128,287,2,5,29,64,157,373,530,107,50,85,57,126,287,35,0.445993031358885,0.4,0.453125,22.908474576271185,4.864406779661017,8.983050847457626,1.8135593220338984,0.847457627118644,1.4406779661016949,0.9661016949152542,2.135593220338983
948,2012-13,Marcus Camby,F,24,250.43333333333334,17,53,0,0,8,19,24,56,80,14,7,14,15,28,42,-16,0.32075471698113206,0.0,0.42105263157894735,10.434722222222222,1.75,3.3333333333333335,0.5833333333333334,0.2916666666666667,0.5833333333333334,0.625,1.1666666666666667
951,2010-11,Ray Allen,G,80,2890.0666666666666,480,978,168,378,193,219,51,223,274,219,77,16,117,147,1321,455,0.49079754601226994,0.4444444444444444,0.8812785388127854,36.12583333333333,16.5125,3.425,2.7375,0.9625,0.2,1.4625,1.8375
951,2011-12,Ray Allen,G,46,1564.95,226,493,106,234,97,106,14,128,142,109,49,8,68,83,655,98,0.45841784989858014,0.452991452991453,0.9150943396226415,34.02065217391304,14.23913043478261,3.0869565217391304,2.369565217391304,1.065217391304348,0.17391304347826086,1.4782608695652173,1.8043478260869565
951,2012-13,Ray Allen,N/A,79,2035.2833333333333,292,651,139,332,140,158,40,177,217,135,67,15,103,129,863,174,0.4485407066052227,0.4186746987951807,0.8860759493670886,25.76308016877637,10.924050632911392,2.7468354430379747,1.7088607594936709,0.8481012658227848,0.189873417721519,1.3037974683544304,1.6329113924050633
951,2013-14,Ray Allen,G,73,1935.8,240,543,116,309,105,116,23,182,205,143,54,8,84,115,701,162,0.4419889502762431,0.37540453074433655,0.9051724137931034,26.517808219178082,9.602739726027398,2.808219178082192,1.9589041095890412,0.7397260273972602,0.1095890410958904,1.1506849315068493,1.5753424657534247
956,2010-11,Erick Dampier,C,51,814.8333333333334,52,89,0,1,24,44,53,124,177,22,14,47,32,82,128,111,0.5842696629213483,0.0,0.5454545454545454,15.977124183006536,2.5098039215686274,3.4705882352941178,0.43137254901960786,0.27450980392156865,0.9215686274509803,0.6274509803921569,1.607843137254902
956,2011-12,Erick Dampier,N/A,15,83.28333333333333,1,8,0,0,0,0,10,15,25,4,1,4,3,9,2,6,0.125,0.0,0.0,5.552222222222222,0.13333333333333333,1.6666666666666667,0.26666666666666666,0.06666666666666667,0.26666666666666666,0.2,0.6
959,2010-11,Steve Nash,G,75,2496.8333333333335,399,811,81,205,227,249,40,220,260,855,48,4,265,87,1106,288,0.4919852034525277,0.3951219512195122,0.9116465863453815,33.291111111111114,14.746666666666666,3.466666666666667,11.4,0.64,0.05333333333333334,3.533333333333333,1.16
959,2011-12,Steve Nash,G,62,1961.2166666666667,295,555,55,141,127,142,26,160,186,664,38,8,229,53,772,177,0.5315315315315315,0.3900709219858156,0.8943661971830986,31.63252688172043,12.451612903225806,3.0,10.709677419354838,0.6129032258064516,0.12903225806451613,3.693548387096774,0.8548387096774194
959,2012-13,Steve Nash,G,50,1626.8166666666666,236,475,57,130,107,116,26,116,142,333,30,5,126,70,636,36,0.4968421052631579,0.43846153846153846,0.9224137931034483,32.53633333333333,12.72,2.84,6.66,0.6,0.1,2.52,1.4
959,2013-14,Steve Nash,G,15,312.6166666666667,36,94,8,24,22,24,4,25,29,86,7,2,31,18,102,-65,0.3829787234042553,0.3333333333333333,0.9166666666666666,20.84111111111111,6.8,1.9333333333333333,5.733333333333333,0.4666666666666667,0.13333333333333333,2.066666666666667,1.2
965,2010-11,Derek Fisher,G,82,2297.016666666667,206,529,63,159,83,103,14,138,152,224,99,8,70,192,558,447,0.389413988657845,0.39622641509433965,0.8058252427184466,28.012398373983743,6.804878048780488,1.853658536585366,2.731707317073171,1.2073170731707317,0.0975609756097561,0.8536585365853658,2.341463414634146
965,2011-12,Derek Fisher,G,63,1507.6166666666666,129,348,35,109,57,67,12,109,121,170,51,4,73,117,350,152,0.3706896551724138,0.3211009174311927,0.8507462686567164,23.93042328042328,5.555555555555555,1.9206349206349207,2.6984126984126986,0.8095238095238095,0.06349206349206349,1.1587301587301588,1.8571428571428572
965,2012-13,Derek Fisher,G,33,574.75,55,161,30,80,35,38,2,35,37,47,19,3,30,55,175,65,0.3416149068322981,0.375,0.9210526315789473,17.416666666666668,5.303030303030303,1.121212121212121,1.4242424242424243,0.5757575757575758,0.09090909090909091,0.9090909090909091,1.6666666666666667
965,2013-14,Derek Fisher,N/A,81,1428.05,141,361,88,229,55,71,12,110,122,117,70,3,49,157,425,237,0.39058171745152354,0.38427947598253276,0.7746478873239436,17.630246913580248,5.246913580246914,1.5061728395061729,1.4444444444444444,0.8641975308641975,0.037037037037037035,0.6049382716049383,1.9382716049382716
977,2010-11,Kobe Bryant,G,82,2778.6833333333334,740,1639,115,356,483,583,83,336,419,388,99,12,243,172,2078,423,0.4514948139109213,0.32303370786516855,0.8284734133790738,33.88638211382114,25.341463414634145,5.109756097560975,4.7317073170731705,1.2073170731707317,0.14634146341463414,2.9634146341463414,2.097560975609756
977,2011-12,Kobe Bryant,G,58,2232.2166666666667,574,1336,87,287,381,451,66,247,313,264,69,18,204,105,1616,138,0.4296407185628742,0.30313588850174217,0.844789356984479,38.48649425287356,27.862068965517242,5.396551724137931,4.551724137931035,1.1896551724137931,0.3103448275862069,3.5172413793103448,1.8103448275862069
977,2012-13,Kobe Bryant,F/G,78,3012.5833333333335,738,1595,132,407,525,626,66,367,433,469,106,25,287,173,2133,139,0.4626959247648903,0.32432432432432434,0.8386581469648562,38.62286324786325,27.346153846153847,5.551282051282051,6.012820512820513,1.358974358974359,0.32051282051282054,3.6794871794871793,2.217948717948718
977,2013-14,Kobe Bryant,G,6,177.28333333333333,31,73,3,16,18,21,2,24,26,38,7,1,34,9,83,-32,0.4246575342465753,0.1875,0.8571428571428571,29.54722222222222,13.833333333333334,4.333333333333333,6.333333333333333,1.1666666666666667,0.16666666666666666,5.666666666666667,1.5
977,2014-15,Kobe Bryant,F/G,35,1206.8666666666666,266,713,54,184,196,241,26,173,199,197,47,7,128,65,782,-294,0.37307152875175315,0.29347826086956524,0.8132780082987552,34.48190476190476,22.34285714285714,5.685714285714286,5.628571428571429,1.3428571428571427,0.2,3.657142857142857,1.8571428571428572
977,2015-16,Kobe Bryant,F/G,66,1863.3166666666666,398,1113,133,467,232,281,41,206,247,184,62,13,129,115,1161,-569,0.35759209344115006,0.284796573875803,0.8256227758007118,28.232070707070704,17.59090909090909,3.742424242424242,2.787878787878788,0.9393939393939394,0.19696969696969696,1.9545454545454546,1.7424242424242424
978,2010-11,Peja Stojakovic,F,33,616.5833333333334,100,227,57,136,23,25,14,61,75,29,13,2,17,24,280,124,0.44052863436123346,0.41911764705882354,0.92,18.684343434343436,8.484848484848484,2.272727272727273,0.8787878787878788,0.3939393939393939,0.06060606060606061,0.5151515151515151,0.7272727272727273
979,2010-11,Jermaine O'Neal,C,24,431.23333333333335,50,109,0,1,29,43,25,63,88,12,2,30,27,65,129,15,0.45871559633027525,0.0,0.6744186046511628,17.968055555555555,5.375,3.6666666666666665,0.5,0.08333333333333333,1.25,1.125,2.7083333333333335
979,2011-12,Jermaine O'Neal,C,25,569.55,52,120,0,0,21,31,37,98,135,10,8,43,21,80,125,13,0.43333333333333335,0.0,0.6774193548387096,22.781999999999996,5.0,5.4,0.4,0.32,1.72,0.84,3.2
979,2012-13,Jermaine O'Neal,C,55,1028.75,179,371,0,0,96,115,82,211,293,42,19,78,73,126,454,-132,0.48247978436657685,0.0,0.8347826086956521,18.704545454545453,8.254545454545454,5.327272727272727,0.7636363636363637,0.34545454545454546,1.4181818181818182,1.3272727272727274,2.290909090909091
979,2013-14,Jermaine O'Neal,C/F,44,883.3333333333334,125,248,0,0,99,132,85,157,242,25,14,40,52,102,349,21,0.5040322580645161,0.0,0.75,20.075757575757578,7.931818181818182,5.5,0.5681818181818182,0.3181818181818182,0.9090909090909091,1.1818181818181819,2.3181818181818183
980,2010-11,Zydrunas Ilgauskas,C,72,1145.3666666666666,162,319,0,1,36,46,108,179,287,26,23,58,52,185,360,212,0.5078369905956113,0.0,0.782608695652174,15.907870370370368,5.0,3.986111111111111,0.3611111111111111,0.3194444444444444,0.8055555555555556,0.7222222222222222,2.5694444444444446
1112,2010-11,Ben Wallace,C/F,54,1238.2,67,149,1,2,19,57,129,221,350,72,54,54,44,81,154,-171,0.44966442953020136,0.5,0.3333333333333333,22.92962962962963,2.8518518518518516,6.481481481481482,1.3333333333333333,1.0,1.0,0.8148148148148148,1.5
1112,2011-12,Ben Wallace,F,62,980.2833333333333,34,86,1,4,16,47,81,188,269,43,47,51,34,60,85,-104,0.3953488372093023,0.25,0.3404255319148936,15.811021505376344,1.3709677419354838,4.338709677419355,0.6935483870967742,0.7580645161290323,0.8225806451612904,0.5483870967741935,0.967741935483871
1495,2010-11,Tim Duncan,F,76,2156.25,419,838,0,4,184,257,169,509,678,203,50,146,122,119,1022,457,0.5,0.0,0.7159533073929961,28.37171052631579,13.447368421052632,8.921052631578947,2.6710526315789473,0.6578947368421053,1.9210526315789473,1.605263157894737,1.5657894736842106
1495,2011-12,Tim Duncan,F,58,1634.1,361,733,0,4,173,249,110,410,520,132,38,88,97,98,895,308,0.4924965893587995,0.0,0.6947791164658634,28.17413793103448,15.431034482758621,8.96551724137931,2.2758620689655173,0.6551724137931034,1.5172413793103448,1.6724137931034482,1.6896551724137931
1495,2012-13,Tim Duncan,F,69,2078.05,490,976,2,7,245,300,124,562,686,184,50,183,147,117,1227,459,0.5020491803278688,0.2857142857142857,0.8166666666666667,30.11666666666667,17.782608695652176,9.942028985507246,2.6666666666666665,0.7246376811594203,2.652173913043478,2.130434782608696,1.6956521739130435
1495,2013-14,Tim Duncan,F,74,2158.1833333333334,444,906,0,5,231,316,158,563,721,220,43,139,159,134,1119,300,0.4900662251655629,0.0,0.7310126582278481,29.164639639639642,15.121621621621621,9.743243243243244,2.972972972972973,0.581081081081081,1.8783783783783783,2.1486486486486487,1.8108108108108107
1495,2014-15,Tim Duncan,F,77,2226.8333333333335,419,819,2,7,230,311,170,534,704,230,63,151,131,165,1070,305,0.5115995115995116,0.2857142857142857,0.7395498392282959,28.91991341991342,13.896103896103897,9.142857142857142,2.987012987012987,0.8181818181818182,1.9610389610389611,1.7012987012987013,2.142857142857143
1495,2015-16,Tim Duncan,C/F,61,1536.4333333333334,215,441,0,2,92,131,115,332,447,163,47,78,90,125,522,426,0.4875283446712018,0.0,0.7022900763358778,25.187431693989073,8.557377049180328,7.327868852459017,2.6721311475409837,0.7704918032786885,1.278688524590164,1.4754098360655739,2.0491803278688523
1497,2010-11,Chauncey Billups,G,72,2310.1666666666665,339,794,146,363,384,419,25,165,190,387,71,14,177,146,1208,119,0.4269521410579345,0.4022038567493113,0.9164677804295943,32.085648148148145,16.77777777777778,2.638888888888889,5.375,0.9861111111111112,0.19444444444444445,2.4583333333333335,2.0277777777777777
1497,2011-12,Chauncey Billups,G,20,606.6166666666667,83,228,48,125,85,95,4,46,50,80,9,3,38,40,299,81,0.36403508771929827,0.384,0.8947368421052632,30.330833333333334,14.95,2.5,4.0,0.45,0.15,1.9,2.0
1497,2012-13,Chauncey Billups,G,22,418.3,53,132,33,90,45,48,2,30,32,49,12,1,26,25,184,46,0.4015151515151515,0.36666666666666664,0.9375,19.013636363636365,8.363636363636363,1.4545454545454546,2.227272727272727,0.5454545454545454,0.045454545454545456,1.1818181818181819,1.1363636363636365
1497,2013-14,Chauncey Billups,G,19,309.46666666666664,24,79,14,48,10,12,4,24,28,42,8,1,25,25,72,-42,0.3037974683544304,0.2916666666666667,0.8333333333333334,16.287719298245612,3.789473684210526,1.4736842105263157,2.210526315789474,0.42105263157894735,0.05263157894736842,1.3157894736842106,1.3157894736842106
1498,2010-11,Antonio Daniels,N/A,4,35.28333333333333,2,5,0,2,2,2,0,5,5,2,0,0,1,0,6,12,0.4,0.0,1.0,8.820833333333333,1.5,1.25,0.5,0.0,0.0,0.25,0.0
1499,2010-11,Tony Battie,N/A,38,377.01666666666665,45,96,2,3,8,14,17,82,99,12,5,15,12,59,100,-32,0.46875,0.6666666666666666,0.5714285714285714,9.921491228070176,2.6315789473684212,2.6052631578947367,0.3157894736842105,0.13157894736842105,0.39473684210526316,0.3157894736842105,1.5526315789473684
1499,2011-12,Tony Battie,C,27,294.81666666666666,19,51,0,1,4,4,8,59,67,16,4,6,4,26,42,40,0.37254901960784315,0.0,1.0,10.919135802469135,1.5555555555555556,2.4814814814814814,0.5925925925925926,0.14814814814814814,0.2222222222222222,0.14814814814814814,0.9629629629629629
1503,2010-11,Tracy McGrady,G,72,1685.5333333333333,227,514,30,88,90,129,49,202,251,252,66,34,102,101,574,-88,0.44163424124513617,0.3409090909090909,0.6976744186046512,23.410185185185185,7.972222222222222,3.486111111111111,3.5,0.9166666666666666,0.4722222222222222,1.4166666666666667,1.4027777777777777
1503,2011-12,Tracy McGrady,N/A,52,836.65,101,231,15,33,56,83,23,131,154,110,16,15,53,35,273,86,0.43722943722943725,0.45454545454545453,0.6746987951807228,16.089423076923076,5.25,2.9615384615384617,2.1153846153846154,0.3076923076923077,0.28846153846153844,1.0192307692307692,0.6730769230769231
1515,2010-11,Anthony Parker,F/G,72,2091.1666666666665,220,552,86,227,74,95,33,185,218,218,67,10,80,109,600,-299,0.39855072463768115,0.3788546255506608,0.7789473684210526,29.04398148148148,8.333333333333334,3.0277777777777777,3.0277777777777777,0.9305555555555556,0.1388888888888889,1.1111111111111112,1.5138888888888888
1515,2011-12,Anthony Parker,F/G,51,1280.3,141,326,50,138,35,56,10,128,138,120,38,7,50,65,367,-235,0.4325153374233129,0.36231884057971014,0.625,25.10392156862745,7.196078431372549,2.7058823529411766,2.3529411764705883,0.7450980392156863,0.13725490196078433,0.9803921568627451,1.2745098039215685
1536,2010-11,Stephen Jackson,F/G,67,2404.5,435,1059,121,359,249,305,53,251,304,241,80,28,209,161,1240,-253,0.41076487252124644,0.3370473537604457,0.8163934426229508,35.88805970149254,18.507462686567163,4.537313432835821,3.5970149253731343,1.1940298507462686,0.417910447761194,3.1194029850746268,2.4029850746268657
1536,2011-12,Stephen Jackson,F/G,47,1211.5333333333333,159,425,49,170,94,114,22,141,163,118,54,13,103,99,461,32,0.37411764705882355,0.28823529411764703,0.8245614035087719,25.777304964539006,9.808510638297872,3.4680851063829787,2.5106382978723403,1.148936170212766,0.2765957446808511,2.1914893617021276,2.106382978723404
1536,2012-13,Stephen Jackson,F,55,1075.1,123,330,46,170,49,70,22,133,155,80,37,14,77,89,341,97,0.37272727272727274,0.27058823529411763,0.7,19.547272727272727,6.2,2.8181818181818183,1.4545454545454546,0.6727272727272727,0.2545454545454545,1.4,1.6181818181818182
1536,2013-14,Stephen Jackson,N/A,9,106.78333333333333,6,26,1,14,2,4,2,8,10,5,6,1,6,11,15,25,0.23076923076923078,0.07142857142857142,0.5,11.864814814814814,1.6666666666666667,1.1111111111111112,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.6666666666666666,1.2222222222222223
1630,2011-12,Mikki Moore,N/A,7,117.73333333333333,9,20,0,0,6,7,7,15,22,5,3,3,7,24,24,-16,0.45,0.0,0.8571428571428571,16.81904761904762,3.4285714285714284,3.142857142857143,0.7142857142857143,0.42857142857142855,0.42857142857142855,1.0,3.4285714285714284
1710,2010-11,Mike Bibby,G,80,2284.4166666666665,248,576,153,348,39,62,17,178,195,265,50,9,101,175,688,180,0.4305555555555556,0.4396551724137931,0.6290322580645161,28.555208333333333,8.6,2.4375,3.3125,0.625,0.1125,1.2625,2.1875
1710,2011-12,Mike Bibby,G,39,556.8833333333333,35,124,27,85,6,8,5,54,59,80,21,3,20,45,103,-34,0.28225806451612906,0.3176470588235294,0.75,14.279059829059829,2.641025641025641,1.5128205128205128,2.051282051282051,0.5384615384615384,0.07692307692307693,0.5128205128205128,1.1538461538461537
1712,2010-11,Antawn Jamison,F,56,1842.2166666666667,374,876,91,263,171,234,86,289,375,93,50,30,77,137,1010,-366,0.4269406392694064,0.34600760456273766,0.7307692307692307,32.896726190476194,18.035714285714285,6.696428571428571,1.6607142857142858,0.8928571428571429,0.5357142857142857,1.375,2.4464285714285716
1712,2011-12,Antawn Jamison,F,65,2151.0,421,1044,91,267,185,271,123,285,408,131,51,43,90,164,1118,-300,0.40325670498084293,0.3408239700374532,0.6826568265682657,33.09230769230769,17.2,6.276923076923077,2.0153846153846153,0.7846153846153846,0.6615384615384615,1.3846153846153846,2.523076923076923
1712,2012-13,Antawn Jamison,F,76,1635.6333333333332,267,575,84,233,94,136,109,253,362,50,30,22,53,124,712,16,0.4643478260869565,0.3605150214592275,0.6911764705882353,21.521491228070175,9.368421052631579,4.7631578947368425,0.6578947368421053,0.39473684210526316,0.2894736842105263,0.6973684210526315,1.631578947368421
1712,2013-14,Antawn Jamison,N/A,22,247.58333333333334,29,92,8,41,18,25,9,46,55,7,9,3,7,29,84,55,0.31521739130434784,0.1951219512195122,0.72,11.253787878787879,3.8181818181818183,2.5,0.3181818181818182,0.4090909090909091,0.13636363636363635,0.3181818181818182,1.3181818181818181
1713,2010-11,Vince Carter,G,73,2051.5833333333335,389,891,116,321,128,173,54,221,275,146,67,20,90,193,1022,127,0.43658810325476993,0.3613707165109034,0.7398843930635838,28.103881278538815,14.0,3.767123287671233,2.0,0.9178082191780822,0.273972602739726,1.2328767123287672,2.643835616438356
1713,2011-12,Vince Carter,F/G,61,1542.0666666666666,223,542,74,205,95,115,32,173,205,139,56,25,84,134,615,220,0.4114391143911439,0.36097560975609755,0.8260869565217391,25.279781420765026,10.081967213114755,3.360655737704918,2.278688524590164,0.9180327868852459,0.4098360655737705,1.3770491803278688,2.19672131147541
1713,2012-13,Vince Carter,F,81,2092.766666666667,372,855,162,399,182,223,58,276,334,194,74,44,106,226,1088,242,0.43508771929824563,0.40601503759398494,0.8161434977578476,25.836625514403295,13.432098765432098,4.1234567901234565,2.3950617283950617,0.9135802469135802,0.5432098765432098,1.308641975308642,2.7901234567901234
1713,2013-14,Vince Carter,N/A,81,1972.9166666666667,330,811,146,371,161,196,67,217,284,212,61,35,108,209,967,174,0.406905055487053,0.3935309973045822,0.8214285714285714,24.356995884773664,11.938271604938272,3.506172839506173,2.617283950617284,0.7530864197530864,0.43209876543209874,1.3333333333333333,2.580246913580247
1713,2014-15,Vince Carter,F,66,1091.25,135,406,69,232,45,57,27,106,133,79,43,14,43,102,384,31,0.33251231527093594,0.2974137931034483,0.7894736842105263,16.53409090909091,5.818181818181818,2.015151515151515,1.196969696969697,0.6515151515151515,0.21212121212121213,0.6515151515151515,1.5454545454545454
1713,2015-16,Vince Carter,F/G,60,1005.3666666666667,133,343,59,169,70,84,31,115,146,56,38,16,35,101,395,-35,0.3877551020408163,0.34911242603550297,0.8333333333333334,16.75611111111111,6.583333333333333,2.433333333333333,0.9333333333333333,0.6333333333333333,0.26666666666666666,0.5833333333333334,1.6833333333333333
1713,2016-17,Vince Carter,F/G,73,1799.5666666666666,193,490,112,296,88,115,36,191,227,133,60,36,50,163,586,157,0.39387755102040817,0.3783783783783784,0.7652173913043478,24.651598173515982,8.027397260273972,3.1095890410958904,1.821917808219178,0.821917808219178,0.4931506849315068,0.684931506849315,2.232876712328767
1713,2017-18,Vince Carter,F/G,58,1025.9666666666667,114,283,57,165,28,37,18,130,148,69,42,26,36,96,313,-67,0.4028268551236749,0.34545454545454546,0.7567567567567568,17.689080459770114,5.396551724137931,2.5517241379310347,1.1896551724137931,0.7241379310344828,0.4482758620689655,0.6206896551724138,1.6551724137931034
1713,2018-19,Vince Carter,F,76,1330.3833333333334,196,468,123,316,47,66,31,163,194,87,44,27,48,141,562,-179,0.4188034188034188,0.38924050632911394,0.7121212121212122,17.505043859649124,7.394736842105263,2.5526315789473686,1.144736842105263,0.5789473684210527,0.35526315789473684,0.631578947368421,1.855263157894737
1713,2019-20,Vince Carter,N/A,60,875.5666666666666,107,304,61,202,23,29,18,106,124,48,23,25,33,90,298,-127,0.3519736842105263,0.30198019801980197,0.7931034482758621,14.592777777777776,4.966666666666667,2.066666666666667,0.8,0.38333333333333336,0.4166666666666667,0.55,1.5
1715,2010-11,Jason Williams,N/A,27,295.1166666666667,22,67,10,38,0,0,3,27,30,52,11,1,18,8,54,43,0.3283582089552239,0.2631578947368421,0.0,10.930246913580246,2.0,1.1111111111111112,1.9259259259259258,0.4074074074074074,0.037037037037037035,0.6666666666666666,0.2962962962962963
1716,2011-12,Larry Hughes,N/A,9,113.56666666666666,5,22,1,7,1,2,1,4,5,7,2,0,12,10,12,-55,0.22727272727272727,0.14285714285714285,0.5,12.618518518518519,1.3333333333333333,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0,1.3333333333333333,1.1111111111111112
1717,2010-11,Dirk Nowitzki,F,73,2503.9666666666667,610,1179,66,168,395,443,50,463,513,190,38,47,137,172,1681,535,0.5173876166242578,0.39285714285714285,0.891647855530474,34.30091324200913,23.027397260273972,7.027397260273973,2.6027397260273974,0.5205479452054794,0.6438356164383562,1.8767123287671232,2.356164383561644
1717,2011-12,Dirk Nowitzki,F,62,2079.116666666667,473,1034,78,212,318,355,46,372,418,136,42,30,117,129,1342,261,0.4574468085106383,0.36792452830188677,0.895774647887324,33.53413978494624,21.64516129032258,6.741935483870968,2.193548387096774,0.6774193548387096,0.4838709677419355,1.8870967741935485,2.0806451612903225
1717,2012-13,Dirk Nowitzki,F,53,1661.4333333333334,343,728,65,157,166,193,37,326,363,132,38,37,70,93,917,56,0.47115384615384615,0.4140127388535032,0.8601036269430051,31.347798742138366,17.30188679245283,6.849056603773585,2.490566037735849,0.7169811320754716,0.6981132075471698,1.320754716981132,1.7547169811320755
1717,2013-14,Dirk Nowitzki,F,80,2628.15,633,1273,131,329,338,376,40,458,498,216,73,45,117,165,1735,322,0.49725058915946585,0.3981762917933131,0.898936170212766,32.851875,21.6875,6.225,2.7,0.9125,0.5625,1.4625,2.0625
1717,2014-15,Dirk Nowitzki,C/F,77,2281.733333333333,487,1062,104,274,255,289,44,413,457,143,39,33,82,160,1333,240,0.4585687382297552,0.3795620437956204,0.8823529411764706,29.63290043290043,17.31168831168831,5.935064935064935,1.8571428571428572,0.5064935064935064,0.42857142857142855,1.0649350649350648,2.0779220779220777
1717,2015-16,Dirk Nowitzki,C/F,75,2363.5333333333333,498,1112,126,342,250,280,52,437,489,132,52,52,84,161,1372,254,0.447841726618705,0.3684210526315789,0.8928571428571429,31.513777777777776,18.293333333333333,6.52,1.76,0.6933333333333334,0.6933333333333334,1.12,2.1466666666666665
1717,2016-17,Dirk Nowitzki,C/F,54,1424.3166666666666,296,678,79,209,98,112,23,330,353,82,30,38,51,113,769,-13,0.4365781710914454,0.37799043062200954,0.875,26.376234567901232,14.24074074074074,6.537037037037037,1.5185185185185186,0.5555555555555556,0.7037037037037037,0.9444444444444444,2.0925925925925926
1717,2017-18,Dirk Nowitzki,C/F,77,1900.35,346,758,138,337,97,108,22,416,438,120,43,45,51,146,927,-55,0.45646437994722955,0.4094955489614243,0.8981481481481481,24.679870129870128,12.03896103896104,5.688311688311688,1.5584415584415585,0.5584415584415584,0.5844155844155844,0.6623376623376623,1.896103896103896
1717,2018-19,Dirk Nowitzki,F,51,795.1333333333333,135,376,64,205,39,50,5,153,158,35,9,18,18,76,373,-65,0.35904255319148937,0.3121951219512195,0.78,15.590849673202614,7.313725490196078,3.0980392156862746,0.6862745098039216,0.17647058823529413,0.35294117647058826,0.35294117647058826,1.4901960784313726
1718,2010-11,Paul Pierce,F,80,2774.0666666666666,507,1021,111,297,386,449,34,396,430,260,80,51,171,231,1511,594,0.49657198824681686,0.37373737373737376,0.8596881959910914,34.67583333333333,18.8875,5.375,3.25,1.0,0.6375,2.1375,2.8875
1718,2011-12,Paul Pierce,F,61,2074.633333333333,394,890,100,273,293,344,37,280,317,274,70,26,173,147,1181,192,0.44269662921348313,0.3663003663003663,0.8517441860465116,34.0103825136612,19.360655737704917,5.19672131147541,4.491803278688525,1.1475409836065573,0.4262295081967213,2.8360655737704916,2.4098360655737703
1718,2012-13,Paul Pierce,F/G,77,2575.15,476,1092,145,382,333,423,45,442,487,370,84,30,214,210,1430,122,0.4358974358974359,0.3795811518324607,0.7872340425531915,33.4435064935065,18.571428571428573,6.324675324675325,4.805194805194805,1.0909090909090908,0.38961038961038963,2.779220779220779,2.727272727272727
1718,2013-14,Paul Pierce,F,75,2098.05,321,712,112,300,256,310,26,322,348,178,86,31,153,190,1010,71,0.4508426966292135,0.37333333333333335,0.8258064516129032,27.974000000000004,13.466666666666667,4.64,2.3733333333333335,1.1466666666666667,0.41333333333333333,2.04,2.533333333333333
1718,2014-15,Paul Pierce,F,73,1913.6833333333334,293,656,118,303,164,210,45,249,294,144,46,24,92,160,868,163,0.44664634146341464,0.38943894389438943,0.780952380952381,26.214840182648402,11.89041095890411,4.027397260273973,1.9726027397260273,0.6301369863013698,0.3287671232876712,1.2602739726027397,2.191780821917808
1718,2015-16,Paul Pierce,F,68,1230.6,144,397,75,242,54,66,12,174,186,71,33,17,58,129,417,56,0.36272040302267,0.30991735537190085,0.8181818181818182,18.09705882352941,6.132352941176471,2.735294117647059,1.0441176470588236,0.4852941176470588,0.25,0.8529411764705882,1.8970588235294117
1718,2016-17,Paul Pierce,F,25,277.1,28,70,15,43,10,13,1,47,48,10,4,5,16,40,81,28,0.4,0.3488372093023256,0.7692307692307693,11.084000000000001,3.24,1.92,0.4,0.16,0.2,0.64,1.6
1730,2010-11,Brian Skinner,N/A,2,5.883333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,0.0,0.0,0.0,2.941666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,2011-12,Brian Skinner,N/A,1,4.366666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-7,0.0,0.0,0.0,4.366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1733,2010-11,Al Harrington,C/F,73,1664.6,281,675,117,328,86,117,76,256,332,101,39,10,106,202,765,129,0.4162962962962963,0.3567073170731707,0.7350427350427351,22.802739726027397,10.479452054794521,4.5479452054794525,1.3835616438356164,0.5342465753424658,0.136986301369863,1.452054794520548,2.767123287671233
1733,2011-12,Al Harrington,F,64,1761.0,345,773,101,303,119,176,72,318,390,88,58,12,112,181,910,166,0.4463130659767141,0.3333333333333333,0.6761363636363636,27.515625,14.21875,6.09375,1.375,0.90625,0.1875,1.75,2.828125
1733,2012-13,Al Harrington,N/A,10,118.86666666666666,20,57,8,30,3,4,6,21,27,10,4,1,7,18,51,-35,0.3508771929824561,0.26666666666666666,0.75,11.886666666666667,5.1,2.7,1.0,0.4,0.1,0.7,1.8
1733,2013-14,Al Harrington,N/A,34,511.4,82,207,34,100,27,35,15,65,80,28,14,0,34,72,225,46,0.3961352657004831,0.34,0.7714285714285715,15.041176470588235,6.617647058823529,2.3529411764705883,0.8235294117647058,0.4117647058823529,0.0,1.0,2.1176470588235294
